Frame,Predicted Label
4517,"recreation, nursery rhymes, animal behaviors (pantomime - human subject"
4518,"recreation, nursery rhymes, animal behaviors (pantomime - human subject"
4519,"recreation, nursery rhymes, animal behaviors (pantomime - human subject"
4520,"recreation, nursery rhymes, animal behaviors (pantomime - human subject"
4521,"recreation, nursery rhymes, animal behaviors (pantomime - human subject"
4522,"recreation, nursery rhymes, animal behaviors (pantomime - human subject"
4523,"recreation, nursery rhymes, animal behaviors (pantomime - human subject"
4524,"recreation, nursery rhymes, animal behaviors (pantomime - human subject"
4525,"recreation, nursery rhymes, animal behaviors (pantomime - human subject"
4526,"recreation, nursery rhymes, animal behaviors (pantomime - human subject"
4527,"recreation, nursery rhymes, animal behaviors (pantomime - human subject"
4528,"recreation, nursery rhymes, animal behaviors (pantomime - human subject"
4529,"recreation, nursery rhymes, animal behaviors (pantomime - human subject"
4530,"recreation, nursery rhymes, animal behaviors (pantomime - human subject"
4531,"recreation, nursery rhymes, animal behaviors (pantomime - human subject"
4532,"recreation, nursery rhymes, animal behaviors (pantomime - human subject"
4533,"recreation, nursery rhymes, animal behaviors (pantomime - human subject"
4534,"recreation, nursery rhymes, animal behaviors (pantomime - human subject"
4535,"recreation, nursery rhymes, animal behaviors (pantomime - human subject"
4536,"recreation, nursery rhymes, animal behaviors (pantomime - human subject"
4537,"recreation, nursery rhymes, animal behaviors (pantomime - human subject"
4538,"recreation, nursery rhymes, animal behaviors (pantomime - human subject"
4539,"recreation, nursery rhymes, animal behaviors (pantomime - human subject"
4540,"recreation, nursery rhymes, animal behaviors (pantomime - human subject"
4541,"recreation, nursery rhymes, animal behaviors (pantomime - human subject"
4542,"recreation, nursery rhymes, animal behaviors (pantomime - human subject"
4543,"recreation, nursery rhymes, animal behaviors (pantomime - human subject"
4544,"recreation, nursery rhymes, animal behaviors (pantomime - human subject"
4545,"recreation, nursery rhymes, animal behaviors (pantomime - human subject"
4546,"recreation, nursery rhymes, animal behaviors (pantomime - human subject"
4547,"recreation, nursery rhymes, animal behaviors (pantomime - human subject"
4548,"recreation, nursery rhymes, animal behaviors (pantomime - human subject"
4549,"recreation, nursery rhymes, animal behaviors (pantomime - human subject"
4550,"recreation, nursery rhymes, animal behaviors (pantomime - human subject"
4551,"recreation, nursery rhymes, animal behaviors (pantomime - human subject"
4552,"recreation, nursery rhymes, animal behaviors (pantomime - human subject"
4553,"recreation, nursery rhymes, animal behaviors (pantomime - human subject"
4554,"recreation, nursery rhymes, animal behaviors (pantomime - human subject"
4555,"recreation, nursery rhymes, animal behaviors (pantomime - human subject"
4556,"recreation, nursery rhymes, animal behaviors (pantomime - human subject"
4557,"recreation, nursery rhymes, animal behaviors (pantomime - human subject"
4558,"recreation, nursery rhymes, animal behaviors (pantomime - human subject"
4559,"recreation, nursery rhymes, animal behaviors (pantomime - human subject"
4560,"recreation, nursery rhymes, animal behaviors (pantomime - human subject"
4561,"recreation, nursery rhymes, animal behaviors (pantomime - human subject"
4562,"recreation, nursery rhymes, animal behaviors (pantomime - human subject"
4563,"recreation, nursery rhymes, animal behaviors (pantomime - human subject"
4564,"recreation, nursery rhymes, animal behaviors (pantomime - human subject"
4565,"recreation, nursery rhymes, animal behaviors (pantomime - human subject"
4566,"recreation, nursery rhymes, animal behaviors (pantomime - human subject"
4567,"recreation, nursery rhymes, animal behaviors (pantomime - human subject"
4568,"recreation, nursery rhymes, animal behaviors (pantomime - human subject"
4569,"recreation, nursery rhymes, animal behaviors (pantomime - human subject"
4570,"recreation, nursery rhymes, animal behaviors (pantomime - human subject"
4571,"recreation, nursery rhymes, animal behaviors (pantomime - human subject"
4572,"recreation, nursery rhymes, animal behaviors (pantomime - human subject"
4573,"recreation, nursery rhymes, animal behaviors (pantomime - human subject"
4574,"recreation, nursery rhymes, animal behaviors (pantomime - human subject"
4575,"recreation, nursery rhymes, animal behaviors (pantomime - human subject"
4576,"recreation, nursery rhymes, animal behaviors (pantomime - human subject"
4577,"recreation, nursery rhymes, animal behaviors (pantomime - human subject"
4578,"recreation, nursery rhymes, animal behaviors (pantomime - human subject"
4579,"recreation, nursery rhymes, animal behaviors (pantomime - human subject"
4580,"recreation, nursery rhymes, animal behaviors (pantomime - human subject"
4581,"recreation, nursery rhymes, animal behaviors (pantomime - human subject"
4582,"recreation, nursery rhymes, animal behaviors (pantomime - human subject"
4583,"recreation, nursery rhymes, animal behaviors (pantomime - human subject"
4584,"recreation, nursery rhymes, animal behaviors (pantomime - human subject"
4585,"recreation, nursery rhymes, animal behaviors (pantomime - human subject"
4586,"recreation, nursery rhymes, animal behaviors (pantomime - human subject"
4587,"recreation, nursery rhymes, animal behaviors (pantomime - human subject"
4588,"recreation, nursery rhymes, animal behaviors (pantomime - human subject"
4589,"recreation, nursery rhymes, animal behaviors (pantomime - human subject"
4590,"recreation, nursery rhymes, animal behaviors (pantomime - human subject"
4591,"recreation, nursery rhymes, animal behaviors (pantomime - human subject"
4592,"recreation, nursery rhymes, animal behaviors (pantomime - human subject"
4593,"recreation, nursery rhymes, animal behaviors (pantomime - human subject"
4594,"recreation, nursery rhymes, animal behaviors (pantomime - human subject"
4595,"recreation, nursery rhymes, animal behaviors (pantomime - human subject"
4596,"recreation, nursery rhymes, animal behaviors (pantomime - human subject"
4597,"recreation, nursery rhymes, animal behaviors (pantomime - human subject"
4598,"recreation, nursery rhymes, animal behaviors (pantomime - human subject"
4599,"recreation, nursery rhymes, animal behaviors (pantomime - human subject"
4600,"recreation, nursery rhymes, animal behaviors (pantomime - human subject"
4601,"recreation, nursery rhymes, animal behaviors (pantomime - human subject"
4602,"recreation, nursery rhymes, animal behaviors (pantomime - human subject"
4603,"recreation, nursery rhymes, animal behaviors (pantomime - human subject"
4604,"recreation, nursery rhymes, animal behaviors (pantomime - human subject"
4605,"recreation, nursery rhymes, animal behaviors (pantomime - human subject"
4606,"recreation, nursery rhymes, animal behaviors (pantomime - human subject"
4607,"recreation, nursery rhymes, animal behaviors (pantomime - human subject"
4608,"recreation, nursery rhymes, animal behaviors (pantomime - human subject"
4609,"recreation, nursery rhymes, animal behaviors (pantomime - human subject"
4610,"recreation, nursery rhymes, animal behaviors (pantomime - human subject"
4611,"recreation, nursery rhymes, animal behaviors (pantomime - human subject"
4612,"recreation, nursery rhymes, animal behaviors (pantomime - human subject"
4613,"recreation, nursery rhymes, animal behaviors (pantomime - human subject"
4614,"recreation, nursery rhymes, animal behaviors (pantomime - human subject"
4615,"recreation, nursery rhymes, animal behaviors (pantomime - human subject"
4616,"recreation, nursery rhymes, animal behaviors (pantomime - human subject"
4617,"recreation, nursery rhymes, animal behaviors (pantomime - human subject"
4618,"recreation, nursery rhymes, animal behaviors (pantomime - human subject"
4619,"recreation, nursery rhymes, animal behaviors (pantomime - human subject"
4620,"recreation, nursery rhymes, animal behaviors (pantomime - human subject"
4621,"recreation, nursery rhymes, animal behaviors (pantomime - human subject"
4622,"recreation, nursery rhymes, animal behaviors (pantomime - human subject"
4623,"recreation, nursery rhymes, animal behaviors (pantomime - human subject"
4624,"recreation, nursery rhymes, animal behaviors (pantomime - human subject"
4625,"recreation, nursery rhymes, animal behaviors (pantomime - human subject"
4626,"recreation, nursery rhymes, animal behaviors (pantomime - human subject"
4627,"recreation, nursery rhymes, animal behaviors (pantomime - human subject"
4628,"recreation, nursery rhymes, animal behaviors (pantomime - human subject"
4629,"recreation, nursery rhymes, animal behaviors (pantomime - human subject"
4630,"recreation, nursery rhymes, animal behaviors (pantomime - human subject"
4631,"recreation, nursery rhymes, animal behaviors (pantomime - human subject"
4632,"recreation, nursery rhymes, animal behaviors (pantomime - human subject"
4633,"recreation, nursery rhymes, animal behaviors (pantomime - human subject"
4634,"recreation, nursery rhymes, animal behaviors (pantomime - human subject"
4635,"recreation, nursery rhymes, animal behaviors (pantomime - human subject"
4636,"recreation, nursery rhymes, animal behaviors (pantomime - human subject"
4637,"recreation, nursery rhymes, animal behaviors (pantomime - human subject"
4638,"recreation, nursery rhymes, animal behaviors (pantomime - human subject"
4639,"recreation, nursery rhymes, animal behaviors (pantomime - human subject"
4640,"recreation, nursery rhymes, animal behaviors (pantomime - human subject"
4641,"recreation, nursery rhymes, animal behaviors (pantomime - human subject"
4642,"recreation, nursery rhymes, animal behaviors (pantomime - human subject"
4643,"recreation, nursery rhymes, animal behaviors (pantomime - human subject"
4644,"recreation, nursery rhymes, animal behaviors (pantomime - human subject"
4645,"recreation, nursery rhymes, animal behaviors (pantomime - human subject"
